source_marker,production_allowed,scraped_at_utc,source_provider,source_site,source_page,source_client_id,make_key,make_name,model_key,model_name,body_type_key,body_name,body_style,model_bodywork,model_type,year_from,year_to,body_power_kw_from,body_power_kw_to,engine_key,selling_name,fuel,power_hp,power_kw,drive,engine_capacity,vehicle_id_code,vehicle_manufacturer,vehicle_body_type,vehicle_power,vehicle_image_url,reference_url,detail_status,detail_error
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Nissan,Nissan,NV200,NV200,K0003704,NV200 (ME0N/ME0M) 2014 - ,Van,NV200,ME0N/ME0M,2014,,80,80,P00037040086455,e-NV200,Electrical,109,80,front wheel drive ,,P00037040086455,Nissan,ME0N/ME0M,109 PS / 80 kW,noimage.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Nissan,Nissan,Townstar,Townstar,K0005045,Townstar (NFK) 2021 - ,Transporter,Townstar,NFK,2021,,51,96,P00050450110155,eTownstar,Electrical,69,51,front wheel drive ,,P00050450110155,Nissan,NFK,69 PS / 51 kW,https://images002.bmf-application.com/optimized/PKW/240x120/NISS017.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Ampera,Ampera,K0004188,Ampera (1G0F) 2017 - ,Saloon,Ampera,1G0F,2017,,55,55,P00041880097149,Ampera-e,Electrical,75,55,front wheel drive ,,P00041880097149,Opel,1G0F,75 PS / 55 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL025.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Astra,Astra,K0005032,Astra (F) 2022 - 2025,Hatchback,Astra,F,2022,2025,62,132,P00050320110882,Astra electric,Electrical,84,62,front wheel drive ,,P00050320110882,Opel,F,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL045.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Combo,Combo,K0004427,Combo (E) 2018 - 2024,Estate,Combo,E,2018,2024,56,96,P00044270108441,Combo-e Life,Electrical,77,57,front wheel drive ,,P00044270108441,Opel,E,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL034.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Combo,Combo,K0004427,Combo (E) 2018 - 2024,Estate,Combo,E,2018,2024,56,96,P00044270122419,Combo-e Life,Electrical,84,62,front wheel drive ,,P00044270122419,Opel,E,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL034.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Combo,Combo,K0004701,Combo Cargo (E) 2018 - 2024,Small Delivery Truck,Combo Cargo,E,2018,2024,55,96,P00047010108442,Combo-e Cargo,Electrical,77,57,front wheel drive ,,P00047010108442,Opel,E,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL052.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Combo,Combo,K0004701,Combo Cargo (E) 2018 - 2024,Small Delivery Truck,Combo Cargo,E,2018,2024,55,96,P00047010122418,Combo-e Cargo,Electrical,84,62,front wheel drive ,,P00047010122418,Opel,E,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL052.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Corsa,Corsa,K0004807,e-Corsa (U) 2020 - 2023,Saloon,e-Corsa,U,2020,2023,57,57,P00048070104897,e-Corsa,Electrical,77,57,front wheel drive ,,P00048070104897,Opel,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL038E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Corsa,Corsa,K0005472,e-Corsa (U/Facelift) 2023 - ,Saloon,e-Corsa,U,2023,,57,62,P00054720111107,e-Corsa,Electrical,84,62,front wheel drive ,,P00054720111107,Opel,U,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL053E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Corsa,Corsa,K0005472,e-Corsa (U/Facelift) 2023 - ,Saloon,e-Corsa,U,2023,,57,62,P00054720124329,e-Corsa,Electrical,77,57,front wheel drive ,,P00054720124329,Opel,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL053E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Mokka,Mokka,K0005255,Mokka-e (U) 2021 - 2024,SUV,Mokka-e,U,2021,2024,57,62,P00052550107327,Mokka-e,Electrical,77,57,front wheel drive ,,P00052550107327,Opel,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL043E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Mokka,Mokka,K0005255,Mokka-e (U) 2021 - 2024,SUV,Mokka-e,U,2021,2024,57,62,P00052550110644,Mokka-e,Electrical,84,62,front wheel drive ,,P00052550110644,Opel,U,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL043E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Mokka,Mokka,K0005619,Mokka-e (U/Facelift) 2024 - ,SUV,Mokka-e,U,2024,,57,62,P00056190126668,Mokka-e,Electrical,77,57,front wheel drive ,,P00056190126668,Opel,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL055E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Mokka,Mokka,K0005619,Mokka-e (U/Facelift) 2024 - ,SUV,Mokka-e,U,2024,,57,62,P00056190126669,Mokka-e,Electrical,84,62,front wheel drive ,,P00056190126669,Opel,U,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL055E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Movano,Movano,K0005050,Movano (Y/H) 2021 - ,Transporter,Movano,Y/H,2021,,88,121,P00050500110307,eMovano,Electrical,122,90,front wheel drive ,,P00050500110307,Opel,Y/H,122 PS / 90 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL047.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Vivaro,Vivaro,K0005202,e-Vivaro (V) 2020 - ,Transporter,e-Vivaro,V,2020,,57,62,P00052020105873,e-Vivaro,Electrical,77,57,front wheel drive ,,P00052020105873,Opel,V,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL041E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Vivaro,Vivaro,K0005202,e-Vivaro (V) 2020 - ,Transporter,e-Vivaro,V,2020,,57,62,P00052020123754,e-Vivaro,Electrical,84,62,front wheel drive ,,P00052020123754,Opel,V,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL041E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Zafira,Zafira,K0005164,e-Zafira Life (V) 2020 - ,Van,e-Zafira Life,V,2020,,57,62,P00051640105875,e-Zafira Life,Electrical,77,57,front wheel drive ,,P00051640105875,Opel,V,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL037E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Opel,Opel,Zafira,Zafira,K0005164,e-Zafira Life (V) 2020 - ,Van,e-Zafira Life,V,2020,,57,62,P00051640123755,e-Zafira,Electrical,84,62,front wheel drive ,,P00051640123755,Opel,V,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/OPEL037E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,2008,2008,K0004669,2008 (U) 2019 - 2023,SUV,2008,U,2019,2023,57,114,P00046690104896,2008 Elektro,Electrical,77,57,front wheel drive ,,P00046690104896,Peugeot,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU028.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,2008,2008,K0005342,2008 (U/Facelift) 2023 - ,SUV,2008,U,2023,,57,100,P00053420111101,2008 Elektro,Electrical,84,62,front wheel drive ,,P00053420111101,Peugeot,U,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU040.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,2008,2008,K0005342,2008 (U/Facelift) 2023 - ,SUV,2008,U,2023,,57,100,P00053420111658,2008 Elektro,Electrical,77,57,front wheel drive ,,P00053420111658,Peugeot,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU040.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,208,208,K0004618,208 (U) 2019 - 2023,Hatchback,208,U,2019,2023,55,96,P00046180104805,208 Elektro,Electrical,77,57,front wheel drive ,,P00046180104805,Peugeot,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU026.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,208,208,K0004618,208 (U) 2019 - 2023,Hatchback,208,U,2019,2023,55,96,P00046180110695,208 Elektro,Electrical,84,62,front wheel drive ,,P00046180110695,Peugeot,U,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU026.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,208,208,K0005545,208 (U/Facelift) 2023 - ,Hatchback,208,U,2023,,55,100,P00055450126004,208 Elektro,Electrical,84,62,front wheel drive ,,P00055450126004,Peugeot,U,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,208,208,K0005545,208 (U/Facelift) 2023 - ,Hatchback,208,U,2023,,55,100,P00055450126009,208 Elektro,Electrical,77,57,front wheel drive ,,P00055450126009,Peugeot,U,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,308,308,K0004949,308 (F) 2021 - 2025,Hatchback,308,F,2021,2025,62,132,P00049490111099,e-308,Electrical,84,62,front wheel drive ,,P00049490111099,Peugeot,F,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,308,308,K0005748,308 (F/Facelift) 2025 - ,Hatchback,308,F,2025,,62,132,P00057480127974,e-308,Electrical,84,62,front wheel drive ,,P00057480127974,Peugeot,F,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU047.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Boxer,Boxer,K0004349,Boxer (Y/Facelift) 2014 - ,Transporter,Boxer,Y,2014,,81,130,P00043490108640,e.Boxer,Electrical,122,90,front wheel drive ,,P00043490108640,Peugeot,Y,122 PS / 90 kW,noimage.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Boxer,Boxer,K0004349,Boxer (Y/Facelift) 2014 - ,Transporter,Boxer,Y,2014,,81,130,P00043490122665,eBoxer,Electrical,116,85,front wheel drive ,,P00043490122665,Peugeot,Y,116 PS / 85 kW,noimage.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Expert,Expert,K0005203,e-Expert (V) 2020 - 2024,Transporter,e-Expert,V,2020,2024,57,57,P00052030106202,e-Expert,Electrical,77,57,front wheel drive ,,P00052030106202,Peugeot,V,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU036.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Expert,Expert,K0005726,e-Expert (V/Facelift) 2024 - ,Transporter,e-Expert,V,2024,,62,62,P00057260127073,e-Expert,Electrical,84,62,front wheel drive ,,P00057260127073,Peugeot,V,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU045.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Partner,Partner,K0004512,Partner (E) 2018 - ,Transporter,Partner,E,2018,,55,96,P00045120108563,e-Partner,Electrical,77,57,front wheel drive ,,P00045120108563,Peugeot,E,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU027.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Partner,Partner,K0004512,Partner (E) 2018 - ,Transporter,Partner,E,2018,,55,96,P00045120122424,e-Partner,Electrical,84,62,front wheel drive ,,P00045120122424,Peugeot,E,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU027.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Rifter,Rifter,K0004389,Rifter (E) 2018 - ,Van,Rifter,E,2018,,56,96,P00043890108445,e-Rifter,Electrical,77,57,front wheel drive ,,P00043890108445,Peugeot,E,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU023.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Rifter,Rifter,K0004389,Rifter (E) 2018 - ,Van,Rifter,E,2018,,56,96,P00043890122423,e-Rifter,Electrical,84,62,front wheel drive ,,P00043890122423,Peugeot,E,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU023.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Traveller,Traveller,K0005165,e-Traveller (V) 2020 - 2024,Transporter,e-Traveller,V,2020,2024,57,57,P00051650105872,e-Traveller,Electrical,77,57,front wheel drive ,,P00051650105872,Peugeot,V,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU029E.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Peugeot,Peugeot,Traveller,Traveller,K0005725,e-Traveller (V/Facelift) 2024 - ,Transporter,e-Traveller,V,2024,,62,62,P00057250123903,e-Traveller,Electrical,84,62,front wheel drive ,,P00057250123903,Peugeot,V,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/PEU044.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Polestar,Polestar,Polestar%202,Polestar 2,K0004749,Polestar 2 (V) 2020 - 2023,Saloon,Polestar 2,V,2020,2023,80,160,P00047490105336,2,Electrical,218,160,All-wheel drive,,P00047490105336,Polestar,V,218 PS / 160 kW,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO018.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Polestar,Polestar,Polestar%202,Polestar 2,K0004749,Polestar 2 (V) 2020 - 2023,Saloon,Polestar 2,V,2020,2023,80,160,P00047490108271,2,Electrical,109,80,front wheel drive ,,P00047490108271,Polestar,V,109 PS / 80 kW,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO018.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Polestar,Polestar,Polestar%202,Polestar 2,K0005621,Polestar 2 (V/Facelift) 2023 - ,Saloon,Polestar 2,V,2023,,109,192,P00056210111067,2,Electrical,192,141,front wheel drive ,,P00056210111067,Polestar,V,192 PS / 141 kW,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO026.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Polestar,Polestar,Polestar%202,Polestar 2,K0005621,Polestar 2 (V/Facelift) 2023 - ,Saloon,Polestar 2,V,2023,,109,192,P00056210111068,2,Electrical,261,192,All-wheel drive,,P00056210111068,Polestar,V,261 PS / 192 kW,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO026.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
