source_marker,production_allowed,scraped_at_utc,source_provider,source_page,visual_model_key,make_key,make_name,model_key,model_name,body_type_key,body_name,body_style,model_bodywork,model_type,year_from,year_to,representative_vehicle_id,representative_image_url,reference_url,variant_count,power_kw_values,drive_values
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|E-Tron|K0004484|2019|2022,Audi,Audi,E-Tron,E-Tron,K0004484,E-Tron (GE) 2019 - 2022,SUV,E-Tron,GE,2019,2022,P00044840102334,https://images002.bmf-application.com/optimized/PKW/240x120/AUD129.png,https://www.ronal-wheels.com/int/configurator-promo,2,158,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|E-Tron|K0004711|2019|2022,Audi,Audi,E-Tron,E-Tron,K0004711,E-Tron (GE) 2019 - 2022,Sportback,E-Tron,GE,2019,2022,P00047110104763,https://images002.bmf-application.com/optimized/PKW/240x120/AUD160.png,https://www.ronal-wheels.com/int/configurator-promo,2,158,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|E-Tron|K0004926|2021|,Audi,Audi,E-Tron,E-Tron,K0004926,E-Tron GT (FW) 2021 - ,Saloon,E-Tron GT,FW,2021,,P00049260107782,https://images002.bmf-application.com/optimized/PKW/240x120/AUD183.png,https://www.ronal-wheels.com/int/configurator-promo,1,140,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|E-Tron|K0004844|2020|2022,Audi,Audi,E-Tron,E-Tron,K0004844,E-Tron S (GE) 2020 - 2022,SUV,E-Tron S,GE,2020,2022,P00048440105978,https://images002.bmf-application.com/optimized/PKW/240x120/AUD173.png,https://www.ronal-wheels.com/int/configurator-promo,1,226,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|E-Tron|K0004845|2020|2022,Audi,Audi,E-Tron,E-Tron,K0004845,E-Tron S Sportback (GE) 2020 - 2022,Sportback,E-Tron S Sportback,GE,2020,2022,P00048450105977,https://images002.bmf-application.com/optimized/PKW/240x120/AUD174.png,https://www.ronal-wheels.com/int/configurator-promo,1,226,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|Q4|K0004959|2021|,Audi,Audi,Q4,Q4,K0004959,Q4 e-tron (FZ) 2021 - ,SUV,Q4 e-tron,FZ,2021,,P00049590108145,https://images002.bmf-application.com/optimized/PKW/240x120/AUD184.png,https://www.ronal-wheels.com/int/configurator-promo,6,70|77|89,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|Q4|K0004974|2021|,Audi,Audi,Q4,Q4,K0004974,Q4 Sportback e-tron (FZ) 2021 - ,SUV,Q4 Sportback e-tron,FZ,2021,,P00049740108247,https://images002.bmf-application.com/optimized/PKW/240x120/AUD185.png,https://www.ronal-wheels.com/int/configurator-promo,6,70|77|89,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|Q8|K0005180|2022|2025,Audi,Audi,Q8,Q8,K0005180,Q8 e-tron (GE/Facelift) 2022 - 2025,SUV,Q8 e-tron,GE,2022,2025,P00051800110650,https://images002.bmf-application.com/optimized/PKW/240x120/AUD193.png,https://www.ronal-wheels.com/int/configurator-promo,3,158,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|Q8|K0005181|2022|2025,Audi,Audi,Q8,Q8,K0005181,Q8 Sportback e-tron (GE/Facelift) 2022 - 2025,SUV,Q8 Sportback e-tron,GE,2022,2025,P00051810110652,https://images002.bmf-application.com/optimized/PKW/240x120/AUD194.png,https://www.ronal-wheels.com/int/configurator-promo,3,158,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|Q8|K0005178|2022|2025,Audi,Audi,Q8,Q8,K0005178,SQ8 e-tron (GE/Facelift) 2022 - 2025,SUV,SQ8 e-tron,GE,2022,2025,P00051780110648,https://images002.bmf-application.com/optimized/PKW/240x120/AUD195.png,https://www.ronal-wheels.com/int/configurator-promo,1,226,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|Q8|K0005179|2022|2025,Audi,Audi,Q8,Q8,K0005179,SQ8 Sportback e-tron (GE/Facelift) 2022 - 2025,SUV,SQ8 Sportback e-tron,GE,2022,2025,P00051790110649,https://images002.bmf-application.com/optimized/PKW/240x120/AUD196.png,https://www.ronal-wheels.com/int/configurator-promo,1,226,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Audi|RS%20E-Tron|K0004927|2021|,Audi,Audi,RS%20E-Tron,RS E-Tron,K0004927,RS E-Tron (FW) 2021 - ,Saloon,RS E-Tron,FW,2021,,P00049270107783,https://images002.bmf-application.com/optimized/PKW/240x120/AUD182.png,https://www.ronal-wheels.com/int/configurator-promo,1,142,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i4|K0005039|2021|2024,BMW,BMW,i4,i4,K0005039,i4 (G4C) 2021 - 2024,Coupe,i4,G4C,2021,2024,P00050390108991,https://images002.bmf-application.com/optimized/PKW/240x120/BMW141.png,https://www.ronal-wheels.com/int/configurator-promo,2,80|105,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i4|K0005722|2024|,BMW,BMW,i4,i4,K0005722,i4 (G4C/Facelift) 2024 - ,Coupe,i4,G4C,2024,,P00057220126719,https://images002.bmf-application.com/optimized/PKW/240x120/BMW199.png,https://www.ronal-wheels.com/int/configurator-promo,4,80|85|105|125,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i4|K0005092|2021|2024,BMW,BMW,i4,i4,K0005092,i4 M (G4C) 2021 - 2024,Coupe,i4 M,G4C,2021,2024,P00050920108992,https://images002.bmf-application.com/optimized/PKW/240x120/BMW144.png,https://www.ronal-wheels.com/int/configurator-promo,1,125,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i4|K0005723|2024|,BMW,BMW,i4,i4,K0005723,i4 M (G4C/Facelift) 2024 - ,Coupe,i4 M,G4C,2024,,P00057230127426,https://images002.bmf-application.com/optimized/PKW/240x120/BMW200.png,https://www.ronal-wheels.com/int/configurator-promo,2,125|145,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i5|K0005291|2023|,BMW,BMW,i5,i5,K0005291,i5 (G6E) 2023 - ,Saloon,i5,G6E,2023,,P00052910111290,https://images002.bmf-application.com/optimized/PKW/240x120/BMW181E.png,https://www.ronal-wheels.com/int/configurator-promo,1,105,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i5|K0005421|2024|,BMW,BMW,i5,i5,K0005421,i5 Touring (G6E) 2024 - ,Estate,i5 Touring,G6E,2024,,P00054210123740,https://images002.bmf-application.com/optimized/PKW/240x120/BMW192I.png,https://www.ronal-wheels.com/int/configurator-promo,2,105|127,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|i7|K0005147|2022|2026,BMW,BMW,i7,i7,K0005147,i7 (G7L) 2022 - 2026,Saloon,i7,G7L,2022,2026,P00051470110129,https://images002.bmf-application.com/optimized/PKW/240x120/BMW156.png,https://www.ronal-wheels.com/int/configurator-promo,2,125|135,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|iX|K0004987|2021|2025,BMW,BMW,iX,iX,K0004987,iX (BMWi-N) 2021 - 2025,SUV,iX,BMWi-N,2021,2025,P00049870108465,https://images002.bmf-application.com/optimized/PKW/240x120/BMW140.png,https://www.ronal-wheels.com/int/configurator-promo,2,102|140,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|iX|K0005719|2025|,BMW,BMW,iX,iX,K0005719,iX (BMWi-N/Facelift) 2025 - ,SUV,iX,BMWi-N,2025,,P00057190126882,https://images002.bmf-application.com/optimized/PKW/240x120/BMW205.png,https://www.ronal-wheels.com/int/configurator-promo,2,135|150,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|iX1|K0005152|2022|,BMW,BMW,iX1,iX1,K0005152,iX1 (U1X) 2022 - ,SUV,iX1,U1X,2022,,P00051520110499,https://images002.bmf-application.com/optimized/PKW/240x120/BMW154.png,https://www.ronal-wheels.com/int/configurator-promo,3,68|94|104,All-wheel drive|front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|iX2|K0005360|2023|,BMW,BMW,iX2,iX2,K0005360,iX2 (U2X) 2023 - ,SUV,iX2,U2X,2023,,P00053600122203,https://images002.bmf-application.com/optimized/PKW/240x120/BMW184.png,https://www.ronal-wheels.com/int/configurator-promo,2,68|104,All-wheel drive|front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BMW|iX3|K0004810|2021|2025,BMW,BMW,iX3,iX3,K0004810,iX3 (G3XE) 2021 - 2025,SUV,iX3,G3XE,2021,2025,P00048100106173,https://images002.bmf-application.com/optimized/PKW/240x120/BMW129.png,https://www.ronal-wheels.com/int/configurator-promo,1,80,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BYD|Atto%202|K0005613|2025|,BYD,BYD,Atto%202,Atto 2,K0005613,Atto 2 (SC3E) 2025 - ,SUV,Atto 2,SC3E,2025,,P00056130126609,https://images002.bmf-application.com/optimized/PKW/240x120/BYD005.png,https://www.ronal-wheels.com/int/configurator-promo,1,65,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BYD|Atto%203|K0005185|2022|,BYD,BYD,Atto%203,Atto 3,K0005185,Atto 3 (SC2E) 2022 - ,SUV,Atto 3,SC2E,2022,,P00051850110671,https://images002.bmf-application.com/optimized/PKW/240x120/BYD001.png,https://www.ronal-wheels.com/int/configurator-promo,1,65,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BYD|Dolphin|K0005316|2023|,BYD,BYD,Dolphin,Dolphin,K0005316,Dolphin (EM2E-1) 2023 - ,Saloon,Dolphin,EM2E-1,2023,,P00053160111610,https://images002.bmf-application.com/optimized/PKW/240x120/BYD008.png,https://www.ronal-wheels.com/int/configurator-promo,2,35|65,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BYD|Seal|K0005318|2023|,BYD,BYD,Seal,Seal,K0005318,Seal (EKE) 2023 - ,Saloon,Seal,EKE,2023,,P00053180111613,https://images002.bmf-application.com/optimized/PKW/240x120/BYD004.png,https://www.ronal-wheels.com/int/configurator-promo,2,70|145,All-wheel drive|front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,BYD|Sealion%207|K0005579|2024|,BYD,BYD,Sealion%207,Sealion 7,K0005579,Sealion 7 (UK) 2024 - ,SUV,Sealion 7,UK,2024,,P00055790126354,https://images002.bmf-application.com/optimized/PKW/240x120/BYD006.png,https://www.ronal-wheels.com/int/configurator-promo,1,70,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|Berlingo|K0004390|2018|2024,Citroën,Citroën,Berlingo,Berlingo,K0004390,Berlingo (E) 2018 - 2024,Small Delivery Truck,Berlingo,E,2018,2024,P00043900108444,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO020.png,https://www.ronal-wheels.com/int/configurator-promo,1,57,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|Berlingo|K0005822|2024|,Citroën,Citroën,Berlingo,Berlingo,K0005822,Berlingo (E/Facelift) 2024 - ,Small Delivery Truck,Berlingo,E,2024,,P00058220122425,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO043.png,https://www.ronal-wheels.com/int/configurator-promo,2,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|C4|K0004834|2020|,Citroën,Citroën,C4,C4,K0004834,C4 (B) 2020 - ,Hatchback,C4,B,2020,,P00048340106826,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO025.png,https://www.ronal-wheels.com/int/configurator-promo,2,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|Jumper|K0004295|2014|,Citroën,Citroën,Jumper,Jumper,K0004295,Jumper (Y.../Facelift) 2014 - ,Transporter,Jumper,Y...,2014,,P00042950122629,https://images002.bmf-application.com/optimized/PKW/240x120/CIJUM14.png,https://www.ronal-wheels.com/int/configurator-promo,1,85,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|Jumpy|K0005238|2020|,Citroën,Citroën,Jumpy,Jumpy,K0005238,e-Jumpy 3 (V) 2020 - ,Van,e-Jumpy 3,V,2020,,P00052380106012,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO037.png,https://www.ronal-wheels.com/int/configurator-promo,2,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|SpaceTourer|K0005143|2020|2024,Citroën,Citroën,SpaceTourer,SpaceTourer,K0005143,e-SpaceTourer (V) 2020 - 2024,Van,e-SpaceTourer,V,2020,2024,P00051430106014,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO034.png,https://www.ronal-wheels.com/int/configurator-promo,1,57,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Citroën|SpaceTourer|K0005724|2024|,Citroën,Citroën,SpaceTourer,SpaceTourer,K0005724,e-SpaceTourer (V/Facelift) 2024 - ,Van,e-SpaceTourer,V,2024,,P00057240123852,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO042.png,https://www.ronal-wheels.com/int/configurator-promo,1,62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Cupra|Born|K0005020|2021|,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,P00050200108661,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,13,70|89,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Cupra|Tavascan|K0005457|2024|,Cupra,Cupra,Tavascan,Tavascan,K0005457,Tavascan (KR) 2024 - ,SUV,Tavascan,KR,2024,,P00054570124173,https://images002.bmf-application.com/optimized/PKW/240x120/CUP001.png,https://www.ronal-wheels.com/int/configurator-promo,2,77|89,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Dacia|Spring|K0004864|2020|,Dacia,Dacia,Spring,Spring,K0004864,Spring (DBG) 2020 - ,SUV,Spring,DBG,2020,,P00048640107513,https://images002.bmf-application.com/optimized/PKW/240x120/DAC016.png,https://www.ronal-wheels.com/int/configurator-promo,2,19|30,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,DS|No%208|K0005614|2025|,DS,DS,No%208,No 8,K0005614,No 8 (K) 2025 - ,SUV,No 8,K,2025,,P00056140126611,https://images002.bmf-application.com/optimized/PKW/240x120/DS001.png,https://www.ronal-wheels.com/int/configurator-promo,2,104|105,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|500|K0004817|2020|,Fiat,Fiat,500,500,K0004817,500e (FA1) 2020 - ,Saloon,500e,FA1,2020,,P00048170106229,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT017.png,https://www.ronal-wheels.com/int/configurator-promo,1,43,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|500|K0004823|2020|,Fiat,Fiat,500,500,K0004823,500e (FA1) 2020 - ,Convertible,500e,FA1,2020,,P00048230106715,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT018.png,https://www.ronal-wheels.com/int/configurator-promo,1,43,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|500|K0005278|2024|,Fiat,Fiat,500,500,K0005278,500e Abarth (FA1) 2024 - ,Saloon,500e Abarth,FA1,2024,,P00052780124486,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT030.png,https://www.ronal-wheels.com/int/configurator-promo,1,47,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|Doblo|K0005155|2022|,Fiat,Fiat,Doblo,Doblo,K0005155,e-Doblo (E) 2022 - ,Estate,e-Doblo,E,2022,,P00051550110513,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT027.png,https://www.ronal-wheels.com/int/configurator-promo,4,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|Ducato|K0005033|2021|,Fiat,Fiat,Ducato,Ducato,K0005033,Ducato (250/Facelift) 2021 - ,Transporter,Ducato,250,2021,,P00050330122427,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT023.png,https://www.ronal-wheels.com/int/configurator-promo,1,85,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|Scudo|K0005200|2022|,Fiat,Fiat,Scudo,Scudo,K0005200,eScudo (V) 2022 - ,Transporter,eScudo,V,2022,,P00052000109899,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT025E.png,https://www.ronal-wheels.com/int/configurator-promo,5,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Fiat|Ulysse|K0005201|2022|,Fiat,Fiat,Ulysse,Ulysse,K0005201,eUlysse (V) 2022 - ,Van,eUlysse,V,2022,,P00052010109908,https://images002.bmf-application.com/optimized/PKW/240x120/FIAT024E.png,https://www.ronal-wheels.com/int/configurator-promo,4,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ford|Explorer|K0005493|2024|,Ford,Ford,Explorer,Explorer,K0005493,Explorer (DRP) 2024 - ,Offroad,Explorer,DRP,2024,,P00054930124494,https://images002.bmf-application.com/optimized/PKW/240x120/FORD077.png,https://www.ronal-wheels.com/int/configurator-promo,3,70|89,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ford|Mustang|K0005590|2021|,Ford,Ford,Mustang,Mustang,K0005590,Mustang Mach-E (Typ LSBK) (LSBK) 2021 - ,SUV,Mustang Mach-E (Typ LSBK),LSBK,2021,,P00055900126403,https://images002.bmf-application.com/optimized/PKW/240x120/FORD051T.png,https://www.ronal-wheels.com/int/configurator-promo,4,92|100|124|140,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ford|Mustang|K0004877|2021|,Ford,Ford,Mustang,Mustang,K0004877,Mustang Mach-E (Typ LSK) (LSK) 2021 - ,SUV,Mustang Mach-E (Typ LSK),LSK,2021,,P00048770107264,https://images002.bmf-application.com/optimized/PKW/240x120/FORD051.png,https://www.ronal-wheels.com/int/configurator-promo,7,92|100|124|130|140|154|176,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ford|Mustang|K0005589|2021|,Ford,Ford,Mustang,Mustang,K0005589,Mustang Mach-E GT (Typ LSBK) (LSBK) 2021 - ,SUV,Mustang Mach-E GT (Typ LSBK),LSBK,2021,,P00055890126402,https://images002.bmf-application.com/optimized/PKW/240x120/FORD054T.png,https://www.ronal-wheels.com/int/configurator-promo,1,200,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ford|Mustang|K0005064|2021|,Ford,Ford,Mustang,Mustang,K0005064,Mustang Mach-E GT (Typ LSK) (LSK) 2021 - ,SUV,Mustang Mach-E GT (Typ LSK),LSK,2021,,P00050640108635,https://images002.bmf-application.com/optimized/PKW/240x120/FORD054.png,https://www.ronal-wheels.com/int/configurator-promo,1,200,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ford|Transit_2fTourneo|K0003670|2014|2024,Ford,Ford,Transit_2fTourneo,Transit/Tourneo,K0003670,Transit (FCD) 2014 - 2024,Transporter,Transit,FCD,2014,2024,P00036700109877,https://images002.bmf-application.com/optimized/PKW/240x120/FORD078.png,https://www.ronal-wheels.com/int/configurator-promo,3,100,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Genesis|GV60|K0005057|2021|,Genesis,Genesis,GV60,GV60,K0005057,Genesis GV60 (JW) 2021 - ,SUV,Genesis GV60,JW,2021,,P00050570109210,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN053.png,https://www.ronal-wheels.com/int/configurator-promo,1,78,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,GWM|Ora%2007|K0005424|2024|,GWM,GWM,Ora%2007,Ora 07,K0005424,Ora 07 (EC24) 2024 - ,Saloon,Ora 07,EC24,2024,,P00054240123745,https://images002.bmf-application.com/optimized/PKW/240x120/GWM003.png,https://www.ronal-wheels.com/int/configurator-promo,2,66,All-wheel drive|front wheel drive 
